id,label
126643,1
126644,0
126645,0
126646,1
126647,1
126648,1
126649,0
126650,0
126651,1
126652,1
126653,0
126654,0
126655,0
126656,0
126657,1
126658,0
126659,0
126660,1
126661,0
126662,0
126663,1
126664,0
126665,1
126666,1
126667,0
126668,1
126669,0
126670,0
126671,1
126672,1
126673,0
126674,0
126675,0
126676,0
126677,0
126678,0
126679,0
126680,1
126681,0
126682,0
126683,1
126684,1
126685,0
126686,0
126687,0
126688,0
126689,0
126690,1
126691,1
126692,1
126693,1
126694,0
126695,0
126696,0
126697,0
126698,0
126699,1
126700,1
126701,0
126702,1
126703,0
126704,0
126705,1
126706,0
126707,0
126708,1
126709,1
126710,0
126711,1
126712,0
126713,0
126714,0
126715,0
126716,1
126717,1
126718,1
126719,1
126720,0
126721,0
126722,0
126723,0
126724,1
126725,1
126726,1
126727,0
126728,1
126729,1
126730,0
126731,1
126732,0
126733,1
126734,1
126735,1
126736,1
126737,1
126738,0
126739,0
126740,1
126741,1
126742,0
126743,1
126744,0
126745,1
126746,0
126747,0
126748,1
126749,0
126750,1
126751,1
126752,1
126753,1
126754,1
126755,1
126756,0
126757,0
126758,1
126759,1
126760,1
126761,0
126762,0
126763,0
126764,1
126765,0
126766,1
126767,0
126768,0
126769,1
126770,1
126771,1
126772,1
126773,0
126774,0
126775,0
126776,0
126777,1
126778,1
126779,1
126780,0
126781,0
126782,0
126783,0
126784,0
126785,1
126786,1
126787,0
126788,1
126789,0
126790,0
126791,1
126792,0
126793,0
126794,0
126795,1
126796,1
126797,1
126798,1
126799,1
126800,1
126801,1
126802,0
126803,1
126804,0
126805,1
126806,0
126807,0
126808,1
126809,0
126810,1
126811,0
126812,1
126813,1
126814,1
126815,1
126816,1
126817,1
126818,0
126819,1
126820,1
126821,1
126822,1
126823,0
126824,1
126825,0
126826,1
126827,0
126828,1
126829,0
126830,1
126831,0
126832,0
126833,0
126834,1
126835,1
126836,1
126837,1
126838,1
126839,0
126840,1
126841,0
126842,1
126843,0
126844,1
126845,1
126846,1
126847,1
126848,0
126849,0
126850,0
126851,1
126852,1
126853,0
126854,1
126855,0
126856,1
126857,1
126858,0
126859,0
126860,0
126861,1
126862,0
126863,0
126864,1
126865,0
126866,0
126867,0
126868,0
126869,1
126870,1
126871,0
126872,1
126873,0
126874,0
126875,1
126876,0
126877,1
126878,0
126879,0
126880,0
126881,1
126882,0
126883,1
126884,1
126885,1
126886,1
126887,1
126888,1
126889,1
126890,1
126891,1
126892,0
126893,0
126894,0
126895,0
126896,1
126897,0
126898,1
126899,1
126900,0
126901,1
126902,0
126903,1
126904,0
126905,0
126906,0
126907,1
126908,1
126909,0
126910,1
126911,0
126912,1
126913,0
126914,1
126915,1
126916,1
126917,0
126918,1
126919,1
126920,0
126921,1
126922,0
126923,1
126924,1
126925,1
126926,0
126927,0
126928,1
126929,1
126930,0
126931,1
126932,1
126933,0
126934,1
126935,0
126936,0
126937,1
126938,1
126939,0
126940,0
126941,1
126942,1
126943,0
126944,1
126945,0
126946,0
126947,1
126948,1
126949,1
126950,0
126951,0
126952,1
126953,0
126954,1
126955,0
126956,0
126957,1
126958,1
126959,0
126960,1
126961,0
126962,0
126963,1
126964,1
126965,1
126966,0
126967,0
126968,0
126969,0
126970,1
126971,1
126972,1
126973,1
126974,0
126975,0
126976,1
126977,0
126978,0
126979,0
126980,0
126981,0
126982,0
126983,1
126984,1
126985,0
126986,0
126987,1
126988,1
126989,1
126990,1
126991,0
126992,1
126993,0
126994,0
126995,0
126996,1
126997,0
126998,0
126999,1
127000,0
127001,0
127002,1
127003,1
127004,0
127005,0
127006,0
127007,0
127008,1
127009,1
127010,0
127011,1
127012,1
127013,0
127014,0
127015,0
127016,0
127017,1
127018,0
127019,1
127020,0
127021,0
127022,1
127023,1
127024,1
127025,0
127026,0
127027,1
127028,0
127029,0
127030,1
127031,1
127032,1
127033,1
127034,0
127035,1
127036,1
127037,0
127038,0
127039,1
127040,0
127041,1
127042,0
127043,0
127044,0
127045,1
127046,1
127047,0
127048,0
127049,1
127050,1
127051,0
127052,0
127053,0
127054,1
127055,1
127056,1
127057,1
127058,1
127059,1
127060,0
127061,1
127062,0
127063,1
127064,1
127065,1
127066,1
127067,0
127068,1
127069,0
127070,0
127071,1
127072,1
127073,1
127074,1
127075,0
127076,1
127077,1
127078,0
127079,0
127080,1
127081,1
127082,0
127083,0
127084,0
127085,1
127086,1
127087,0
127088,1
127089,1
127090,0
127091,1
127092,0
127093,0
127094,0
127095,0
127096,1
127097,0
127098,0
127099,0
127100,1
127101,0
127102,1
127103,0
127104,1
127105,0
127106,0
127107,0
127108,0
127109,1
127110,0
127111,1
127112,0
127113,1
127114,1
127115,0
127116,1
127117,0
127118,1
127119,0
127120,1
127121,1
127122,1
127123,0
127124,1
127125,1
127126,0
127127,0
127128,1
127129,0
127130,0
127131,0
127132,1
127133,1
127134,1
127135,0
127136,0
127137,0
127138,0
127139,0
127140,0
127141,1
127142,1
127143,0
127144,0
127145,0
127146,0
127147,1
127148,1
127149,0
127150,1
127151,1
127152,1
127153,1
127154,1
127155,0
127156,1
127157,1
127158,0
127159,1
127160,0
127161,0
127162,1
127163,0
127164,1
127165,1
127166,1
127167,0
127168,1
127169,0
127170,0
127171,0
127172,0
127173,0
127174,1
127175,0
127176,1
127177,0
127178,0
127179,0
127180,0
127181,1
127182,0
127183,0
127184,1
127185,1
127186,1
127187,1
127188,0
127189,0
127190,0
127191,1
127192,1
127193,1
127194,1
127195,1
127196,1
127197,0
127198,1
127199,1
127200,1
127201,1
127202,1
127203,1
127204,1
127205,0
127206,0
127207,0
127208,0
127209,0
127210,1
127211,1
127212,1
127213,0
127214,1
127215,1
127216,0
127217,1
127218,0
127219,0
127220,0
127221,1
127222,1
127223,0
127224,1
127225,1
127226,0
127227,1
127228,1
127229,0
127230,0
127231,0
127232,0
127233,0
127234,1
127235,0
127236,0
127237,1
127238,0
127239,0
127240,0
127241,0
127242,0
127243,0
127244,1
127245,1
127246,0
127247,0
127248,0
127249,0
127250,0
127251,0
127252,0
127253,0
127254,1
127255,0
127256,1
127257,0
127258,1
127259,0
127260,1
127261,0
127262,1
127263,1
127264,0
127265,1
127266,1
127267,0
127268,1
127269,0
127270,1
127271,1
127272,1
127273,1
127274,0
127275,1
127276,0
127277,1
127278,0
127279,1
127280,1
127281,1
127282,0
127283,0
127284,1
127285,0
127286,1
127287,1
127288,1
127289,1
127290,0
127291,0
127292,1
127293,0
127294,1
127295,0
127296,0
127297,1
127298,0
127299,1
127300,0
127301,0
127302,0
127303,1
127304,0
127305,0
127306,1
127307,1
127308,1
127309,0
127310,1
127311,0
127312,1
127313,0
127314,1
127315,0
127316,0
127317,1
127318,0
127319,1
127320,1
127321,1
127322,1
127323,0
127324,1
127325,0
127326,0
127327,1
127328,1
127329,0
127330,1
127331,1
127332,0
127333,0
127334,1
127335,0
127336,1
127337,0
127338,1
127339,1
127340,1
127341,0
127342,1
127343,1
127344,0
127345,0
127346,1
127347,0
127348,1
127349,1
127350,0
127351,0
127352,0
127353,1
127354,1
127355,0
127356,0
127357,0
127358,0
127359,0
127360,0
127361,0
127362,1
127363,0
127364,0
127365,1
127366,0
127367,1
127368,1
127369,1
127370,1
127371,1
127372,1
127373,1
127374,1
127375,0
127376,0
127377,0
127378,0
127379,1
127380,1
127381,0
127382,0
127383,1
127384,0
127385,0
127386,0
127387,0
127388,0
127389,1
127390,1
127391,1
127392,1
127393,0
127394,1
127395,0
127396,1
127397,0
127398,1
127399,0
127400,1
127401,1
127402,0
127403,0
127404,1
127405,1
127406,0
127407,1
127408,0
127409,1
127410,0
127411,0
127412,0
127413,1
127414,1
127415,0
127416,1
127417,1
127418,0
127419,0
127420,0
127421,0
127422,1
127423,1
127424,0
127425,0
127426,1
127427,1
127428,1
127429,1
127430,1
127431,0
127432,1
127433,1
127434,1
127435,0
127436,1
127437,1
127438,1
127439,1
127440,0
127441,1
127442,0
127443,1
127444,0
127445,0
127446,0
127447,1
127448,0
127449,1
127450,0
127451,1
127452,1
127453,0
127454,0
127455,0
127456,0
127457,0
127458,1
127459,1
127460,1
127461,1
127462,1
127463,1
127464,1
127465,1
127466,0
127467,0
127468,1
127469,0
127470,1
127471,1
127472,1
127473,0
127474,1
127475,1
127476,0
127477,0
127478,0
127479,1
127480,0
127481,0
127482,1
127483,0
127484,0
127485,0
127486,0
127487,0
127488,1
127489,0
127490,1
127491,1
127492,1
127493,0
127494,1
127495,0
127496,1
127497,1
127498,1
127499,1
127500,0
127501,1
127502,1
127503,0
127504,0
127505,1
127506,1
127507,1
127508,1
127509,0
127510,0
127511,1
127512,1
127513,1
127514,0
127515,1
127516,0
127517,1
127518,1
127519,0
127520,0
127521,0
127522,0
127523,0
127524,0
127525,0
127526,1
127527,1
127528,1
127529,0
127530,1
127531,1
127532,0
127533,1
127534,1
127535,0
127536,0
127537,1
127538,0
127539,0
127540,0
127541,0
127542,1
127543,1
127544,0
127545,1
127546,1
127547,0
127548,1
127549,0
127550,1
127551,0
127552,0
127553,1
127554,1
127555,1
127556,1
127557,1
127558,0
127559,0
127560,0
127561,1
127562,1
127563,0
127564,0
127565,1
127566,0
127567,1
127568,0
127569,1
127570,0
127571,0
127572,1
127573,1
127574,1
127575,1
127576,1
127577,1
127578,0
127579,1
127580,1
127581,0
127582,0
127583,0
127584,0
127585,1
127586,0
127587,0
127588,0
127589,1
127590,1
127591,1
127592,0
127593,1
127594,0
127595,1
127596,0
127597,0
127598,0
127599,0
127600,0
127601,1
127602,1
127603,1
127604,0
127605,0
127606,0
127607,0
127608,1
127609,0
127610,1
127611,0
127612,1
127613,1
127614,1
127615,1
127616,1
127617,0
127618,0
127619,0
127620,0
127621,1
127622,0
127623,1
127624,1
127625,0
127626,1
127627,0
127628,0
127629,0
127630,0
127631,0
127632,1
127633,0
127634,1
127635,0
127636,0
127637,0
127638,0
127639,1
127640,0
127641,1
127642,1
127643,0
127644,0
127645,1
127646,0
127647,0
127648,1
127649,1
127650,0
127651,0
127652,1
127653,1
127654,0
127655,0
127656,1
127657,1
127658,1
127659,0
127660,0
127661,0
127662,1
127663,0
127664,1
127665,0
127666,0
127667,1
127668,0
127669,0
127670,0
127671,0
127672,1
127673,1
127674,0
127675,1
127676,1
127677,1
127678,1
127679,1
127680,0
127681,0
127682,0
127683,0
127684,0
127685,1
127686,1
127687,1
127688,1
127689,0
127690,0
127691,0
127692,0
127693,0
127694,0
127695,1
127696,1
127697,0
127698,0
127699,0
127700,1
127701,0
127702,1
127703,0
127704,0
127705,1
127706,1
127707,1
127708,0
127709,1
127710,0
127711,1
127712,0
127713,0
127714,1
127715,0
127716,1
127717,1
127718,1
127719,0
127720,0
127721,0
127722,0
127723,0
127724,1
127725,0
127726,0
127727,0
127728,0
127729,0
127730,0
127731,0
127732,1
127733,0
127734,0
127735,1
127736,0
127737,0
127738,0
127739,0
127740,0
127741,1
127742,1
127743,0
127744,0
127745,0
127746,0
127747,0
127748,1
127749,0
127750,0
127751,1
127752,0
127753,1
127754,1
127755,0
127756,0
127757,0
127758,1
127759,0
127760,0
127761,0
127762,1
127763,0
127764,1
127765,1
127766,1
127767,0
127768,1
127769,1
127770,1
127771,0
127772,1
127773,1
127774,0
127775,0
127776,1
127777,1
127778,0
127779,1
127780,0
127781,1
127782,1
127783,1
127784,0
127785,0
127786,0
127787,1
127788,1
127789,0
127790,0
127791,1
127792,0
127793,1
127794,1
127795,1
127796,0
127797,1
127798,0
127799,1
127800,0
127801,0
127802,1
127803,1
127804,1
127805,1
127806,0
127807,1
127808,0
127809,0
127810,0
127811,1
127812,1
127813,1
127814,0
127815,0
127816,0
127817,0
127818,0
127819,1
127820,1
127821,1
127822,1
127823,1
127824,1
127825,0
127826,0
127827,1
127828,0
127829,1
127830,0
127831,1
127832,1
127833,0
127834,1
127835,0
127836,1
127837,0
127838,1
127839,1
127840,1
127841,0
127842,0
127843,0
127844,0
127845,0
127846,0
127847,0
127848,1
127849,0
127850,1
127851,0
127852,0
127853,1
127854,0
127855,0
127856,0
127857,1
127858,0
127859,1
127860,1
127861,1
127862,1
127863,1
127864,1
127865,1
127866,0
127867,1
127868,0
127869,0
127870,0
127871,1
127872,1
127873,0
127874,1
127875,1
127876,1
127877,1
127878,0
127879,0
127880,0
127881,0
127882,0
127883,1
127884,0
127885,0
127886,1
127887,0
127888,1
127889,0
127890,1
127891,0
127892,1
127893,1
127894,1
127895,0
127896,0
127897,1
127898,0
127899,0
127900,0
127901,0
127902,0
127903,1
127904,0
127905,1
127906,1
127907,1
127908,0
127909,0
127910,1
127911,0
127912,1
127913,1
127914,1
127915,0
127916,0
127917,1
127918,0
127919,1
127920,0
127921,1
127922,1
127923,1
127924,1
127925,1
127926,1
127927,1
127928,1
127929,0
127930,0
127931,0
127932,0
127933,0
127934,0
127935,1
127936,1
127937,1
127938,1
127939,1
127940,1
127941,0
127942,0
127943,0
127944,1
127945,1
127946,1
127947,1
127948,0
127949,1
127950,1
127951,1
127952,1
127953,1
127954,0
127955,0
127956,1
127957,0
127958,0
127959,0
127960,1
127961,0
127962,1
127963,1
127964,0
127965,0
127966,1
127967,0
127968,1
127969,0
127970,1
127971,0
127972,1
127973,1
127974,0
127975,0
127976,1
127977,1
127978,0
127979,1
127980,0
127981,1
127982,0
127983,0
127984,0
127985,1
127986,1
127987,1
127988,1
127989,0
127990,1
127991,0
127992,1
127993,1
127994,0
127995,0
127996,0
127997,1
127998,0
127999,0
128000,0
128001,0
128002,0
128003,1
128004,1
128005,0
128006,0
128007,1
128008,1
128009,0
128010,0
128011,1
128012,1
128013,0
128014,0
128015,1
128016,1
128017,0
128018,1
128019,1
128020,1
128021,0
128022,0
128023,0
128024,1
128025,1
128026,1
128027,1
128028,1
128029,1
128030,0
128031,1
128032,0
128033,0
128034,0
128035,1
128036,0
128037,1
128038,0
128039,0
128040,1
128041,0
128042,1
128043,0
128044,1
128045,1
128046,1
128047,1
128048,0
128049,0
128050,0
128051,1
128052,1
128053,1
128054,1
128055,1
128056,1
128057,0
128058,0
128059,0
128060,1
128061,0
128062,1
128063,0
128064,0
128065,0
128066,1
128067,0
128068,0
128069,0
128070,0
128071,1
128072,1
128073,0
128074,0
128075,0
128076,1
128077,0
128078,0
128079,1
128080,1
128081,0
128082,0
128083,1
128084,0
128085,0
128086,1
128087,1
128088,0
128089,1
128090,0
128091,0
128092,0
128093,0
128094,1
128095,0
128096,0
128097,0
128098,0
128099,1
128100,0
128101,1
128102,1
128103,1
128104,1
128105,0
128106,0
128107,1
128108,1
128109,0
128110,0
128111,0
128112,1
128113,1
128114,0
128115,0
128116,1
128117,1
128118,1
128119,0
128120,0
128121,1
128122,1
128123,0
128124,0
128125,0
128126,1
128127,0
128128,0
128129,1
128130,0
128131,0
128132,1
128133,1
128134,0
128135,0
128136,1
128137,0
128138,1
128139,0
128140,0
128141,1
128142,1
128143,0
128144,0
128145,1
128146,1
128147,1
128148,1
128149,0
128150,1
128151,0
128152,0
128153,0
128154,0
128155,1
128156,0
128157,0
128158,1
128159,0
128160,0
128161,0
128162,0
128163,1
128164,0
128165,1
128166,0
128167,1
128168,1
128169,0
128170,1
128171,0
128172,0
128173,1
128174,1
128175,1
128176,0
128177,0
128178,0
128179,1
128180,1
128181,1
128182,1
128183,0
128184,0
128185,0
128186,0
128187,1
128188,0
128189,0
128190,0
128191,1
128192,0
128193,0
128194,0
128195,1
128196,0
128197,1
128198,1
128199,0
128200,1
128201,0
128202,1
128203,0
128204,1
128205,0
128206,0
128207,1
128208,1
128209,1
128210,1
128211,1
128212,0
128213,0
128214,0
128215,1
128216,1
128217,0
128218,1
128219,1
128220,0
128221,0
128222,1
128223,0
128224,1
128225,1
128226,1
128227,1
128228,0
128229,1
128230,0
128231,1
128232,0
128233,1
128234,1
128235,1
128236,0
128237,0
128238,0
128239,0
128240,1
128241,1
128242,1
128243,0
128244,1
128245,1
128246,0
128247,1
128248,1
128249,1
128250,0
128251,0
128252,0
128253,1
128254,1
128255,1
128256,0
128257,1
128258,1
128259,1
128260,1
128261,1
128262,1
128263,0
128264,0
128265,1
128266,1
128267,0
128268,1
128269,1
128270,1
128271,1
128272,0
128273,1
128274,0
128275,0
128276,1
128277,1
128278,1
128279,1
128280,1
128281,0
128282,1
128283,0
128284,0
128285,0
128286,1
128287,0
128288,0
128289,0
128290,0
128291,0
128292,1
128293,1
128294,0
128295,0
128296,1
128297,0
128298,1
128299,0
128300,0
128301,0
128302,0
128303,1
128304,0
128305,0
128306,0
128307,0
128308,0
128309,0
128310,1
128311,0
128312,1
128313,0
128314,0
128315,0
128316,0
128317,0
128318,0
128319,1
128320,1
128321,0
128322,1
128323,0
128324,0
128325,1
128326,0
128327,0
128328,0
128329,1
128330,0
128331,0
128332,1
128333,0
128334,0
128335,0
128336,1
128337,1
128338,1
128339,1
128340,1
128341,1
128342,0
128343,0
128344,0
128345,1
128346,0
128347,1
128348,1
128349,0
128350,1
128351,0
128352,1
128353,1
128354,1
128355,1
128356,0
128357,1
128358,1
128359,1
128360,1
128361,1
128362,1
128363,1
128364,1
128365,1
128366,0
128367,1
128368,0
128369,0
128370,1
128371,1
128372,0
128373,0
128374,1
128375,1
128376,0
128377,1
128378,1
128379,1
128380,0
128381,1
128382,1
128383,1
128384,0
128385,1
128386,0
128387,1
128388,0
128389,0
128390,0
128391,1
128392,1
128393,1
128394,0
128395,1
128396,0
128397,1
128398,1
128399,1
128400,1
128401,1
128402,1
128403,0
128404,0
128405,1
128406,1
128407,0
128408,1
128409,0
128410,1
128411,1
128412,0
128413,0
128414,1
128415,0
128416,1
128417,1
128418,1
128419,0
128420,0
128421,0
128422,0
128423,1
128424,0
128425,1
128426,0
128427,0
128428,0
128429,1
128430,0
128431,1
128432,1
128433,1
128434,0
128435,0
128436,0
128437,0
128438,0
128439,1
128440,1
128441,0
128442,0
128443,0
128444,1
128445,0
128446,0
128447,1
128448,1
128449,1
128450,1
128451,1
128452,0
128453,0
128454,1
128455,1
128456,0
128457,0
128458,1
128459,0
128460,0
128461,1
128462,0
128463,0
128464,0
128465,1
128466,1
128467,0
128468,1
128469,0
128470,1
128471,0
128472,1
128473,1
128474,1
128475,1
128476,1
128477,1
128478,1
128479,0
128480,1
128481,1
128482,0
128483,0
128484,0
128485,1
128486,1
128487,0
128488,0
128489,0
128490,0
128491,0
128492,1
128493,1
128494,1
128495,1
128496,1
128497,1
128498,1
128499,0
128500,0
128501,0
128502,0
128503,1
128504,1
128505,0
128506,0
128507,1
128508,0
128509,1
128510,1
128511,0
128512,0
128513,1
128514,1
128515,0
128516,1
128517,1
128518,1
128519,0
128520,1
128521,0
128522,0
128523,1
128524,1
128525,0
128526,1
128527,0
128528,0
128529,0
128530,1
128531,0
128532,1
128533,1
128534,0
128535,1
128536,1
128537,0
128538,0
128539,1
128540,0
128541,1
128542,1
128543,1
128544,0
128545,0
128546,1
128547,0
128548,1
128549,1
128550,0
128551,1
128552,1
128553,0
128554,0
128555,0
128556,0
128557,0
128558,0
128559,0
128560,1
128561,0
128562,1
128563,0
128564,0
128565,0
128566,1
128567,1
128568,1
128569,0
128570,1
128571,0
128572,0
128573,0
128574,1
128575,1
128576,1
128577,1
128578,0
128579,0
128580,0
128581,0
128582,1
128583,1
128584,1
128585,1
128586,1
128587,1
128588,1
128589,1
128590,1
128591,0
128592,0
128593,0
128594,1
128595,0
128596,1
128597,0
128598,0
128599,0
128600,0
128601,1
128602,0
128603,0
128604,1
128605,0
128606,0
128607,0
128608,1
128609,1
128610,0
128611,1
128612,0
128613,0
128614,0
128615,1
128616,0
128617,1
128618,0
128619,0
128620,0
128621,0
128622,1
128623,1
128624,1
128625,0
128626,0
128627,0
128628,0
128629,0
128630,0
128631,1
128632,0
128633,0
128634,1
128635,0
128636,1
128637,1
128638,0
128639,0
128640,0
128641,0
128642,1
128643,1
128644,1
128645,1
128646,0
128647,0
128648,0
128649,1
128650,1
128651,0
128652,0
128653,1
128654,0
128655,1
128656,0
128657,1
128658,0
128659,0
128660,1
128661,1
128662,0
128663,0
128664,0
128665,1
128666,0
128667,0
128668,1
128669,1
128670,1
128671,1
128672,0
128673,1
128674,0
128675,1
128676,1
128677,1
128678,1
128679,0
128680,1
128681,1
128682,0
128683,0
128684,0
128685,0
128686,0
128687,1
128688,1
128689,0
128690,1
128691,1
128692,0
128693,1
128694,1
128695,0
128696,1
128697,1
128698,1
128699,1
128700,1
128701,1
128702,0
128703,1
128704,0
128705,1
128706,1
128707,0
128708,1
128709,1
128710,0
128711,1
128712,1
128713,1
128714,0
128715,1
128716,0
128717,1
128718,0
128719,1
128720,1
128721,0
128722,0
128723,1
128724,1
128725,1
128726,0
128727,1
128728,0
128729,1
128730,0
128731,0
128732,1
128733,1
128734,0
128735,1
128736,0
128737,0
128738,1
128739,1
128740,1
128741,0
128742,0
128743,1
128744,1
128745,0
128746,1
128747,1
128748,1
128749,0
128750,1
128751,0
128752,1
128753,1
128754,0
128755,0
128756,1
128757,0
128758,1
128759,0
128760,0
128761,1
128762,1
128763,1
128764,1
128765,0
128766,1
128767,1
128768,0
128769,1
128770,1
128771,0
128772,0
128773,0
128774,0
128775,0
128776,0
128777,0
128778,0
128779,1
128780,1
128781,0
128782,1
128783,1
128784,1
128785,1
128786,1
128787,0
128788,0
128789,1
128790,0
128791,1
128792,0
128793,1
128794,1
128795,1
128796,0
128797,1
128798,1
128799,0
128800,0
128801,1
128802,1
128803,1
128804,0
128805,1
128806,0
128807,1
128808,1
128809,1
128810,1
128811,0
128812,0
128813,0
128814,0
128815,0
128816,0
128817,1
128818,1
128819,1
128820,1
128821,0
128822,1
128823,0
128824,0
128825,0
128826,1
128827,1
128828,1
128829,0
128830,0
128831,0
128832,1
128833,1
128834,1
128835,1
128836,1
128837,1
128838,0
128839,0
128840,0
128841,1
128842,1
128843,0
128844,1
128845,0
128846,0
128847,1
128848,1
128849,0
128850,1
128851,1
128852,0
128853,0
128854,0
128855,1
128856,0
128857,0
128858,0
128859,0
128860,0
128861,0
128862,1
128863,1
128864,1
128865,1
128866,1
128867,0
128868,0
128869,1
128870,1
128871,0
128872,0
128873,0
128874,1
128875,1
128876,1
128877,0
128878,1
128879,1
128880,1
128881,0
128882,1
128883,0
128884,1
128885,0
128886,0
128887,0
128888,1
128889,1
128890,1
128891,0
128892,1
128893,1
128894,1
128895,1
128896,1
128897,0
128898,1
128899,0
128900,0
128901,0
128902,0
128903,1
128904,1
128905,1
128906,1
128907,0
128908,1
128909,1
128910,1
128911,0
128912,1
128913,1
128914,0
128915,0
128916,0
128917,1
128918,0
128919,0
128920,0
128921,1
128922,1
128923,1
128924,0
128925,0
128926,1
128927,0
128928,1
128929,1
128930,1
128931,0
128932,1
128933,1
128934,0
128935,0
128936,1
128937,0
128938,0
128939,0
128940,0
128941,1
128942,0
128943,0
128944,0
128945,1
128946,0
128947,1
128948,1
128949,1
128950,0
128951,0
128952,1
128953,1
128954,1
128955,1
128956,1
128957,0
128958,0
128959,1
128960,0
128961,1
128962,0
128963,1
128964,0
128965,0
128966,0
128967,0
128968,1
128969,0
128970,0
128971,1
128972,1
128973,1
128974,1
128975,1
128976,0
128977,0
128978,0
128979,1
128980,1
128981,1
128982,0
128983,0
128984,1
128985,1
128986,0
128987,0
128988,0
128989,1
128990,1
128991,1
128992,1
128993,0
128994,0
128995,1
128996,0
128997,0
128998,1
128999,0
129000,1
129001,1
129002,0
129003,1
129004,1
129005,1
129006,0
129007,1
129008,1
129009,0
129010,1
129011,0
129012,1
129013,1
129014,1
129015,0
129016,1
129017,1
129018,1
129019,1
129020,1
129021,0
129022,1
129023,0
129024,1
129025,0
129026,0
129027,0
129028,0
129029,1
129030,0
129031,0
129032,1
129033,1
129034,1
129035,1
129036,1
129037,0
129038,1
129039,1
129040,0
129041,0
129042,0
129043,0
129044,1
129045,1
129046,1
129047,1
129048,1
129049,0
129050,1
129051,1
129052,0
129053,0
129054,1
129055,0
129056,0
129057,0
129058,1
129059,0
129060,0
129061,0
129062,1
129063,0
129064,0
129065,1
129066,1
129067,1
129068,0
129069,1
129070,0
129071,0
129072,1
129073,0
129074,1
129075,0
129076,0
129077,0
129078,0
129079,0
129080,1
129081,1
129082,1
129083,1
129084,1
129085,1
129086,0
129087,1
129088,0
129089,1
129090,0
129091,1
129092,1
129093,0
129094,1
129095,0
129096,1
129097,1
129098,1
129099,0
129100,0
129101,0
129102,0
129103,0
129104,0
129105,1
129106,1
129107,0
129108,1
129109,0
129110,1
129111,0
129112,1
129113,1
129114,1
129115,0
129116,1
129117,1
129118,1
129119,1
129120,1
129121,0
129122,0
129123,0
129124,0
129125,1
129126,0
129127,1
129128,0
129129,1
129130,0
129131,1
129132,1
129133,0
129134,1
129135,1
129136,0
129137,1
129138,1
129139,0
129140,0
129141,0
129142,0
129143,0
129144,1
129145,1
129146,0
129147,1
129148,0
129149,0
129150,1
129151,1
129152,1
129153,0
129154,0
129155,1
129156,1
129157,1
129158,0
129159,1
129160,1
129161,0
129162,1
129163,1
129164,0
129165,0
129166,1
129167,1
129168,1
129169,1
129170,1
129171,1
129172,1
129173,0
129174,0
129175,0
129176,0
129177,1
129178,0
129179,0
129180,0
129181,1
129182,0
129183,0
129184,1
129185,1
129186,1
129187,0
129188,0
129189,0
129190,1
129191,0
129192,1
129193,1
129194,0
129195,0
129196,0
129197,0
129198,0
129199,0
129200,1
129201,1
129202,0
129203,0
129204,1
129205,1
129206,0
129207,1
129208,1
129209,1
129210,1
129211,1
129212,1
129213,0
129214,0
129215,0
129216,0
129217,1
129218,1
129219,0
129220,0
129221,0
129222,1
129223,1
129224,1
129225,1
129226,0
129227,0
129228,1
129229,0
129230,1
129231,1
129232,0
129233,0
129234,0
129235,1
129236,0
129237,0
129238,0
129239,1
129240,0
129241,0
129242,0
129243,0
129244,0
129245,1
129246,0
129247,1
129248,0
129249,0
129250,0
129251,1
129252,0
129253,1
129254,0
129255,1
129256,1
129257,1
129258,0
129259,1
129260,1
129261,1
129262,1
129263,1
129264,0
129265,1
129266,0
129267,0
129268,1
129269,0
129270,1
129271,0
129272,1
129273,1
129274,0
129275,0
129276,0
129277,1
129278,1
129279,1
129280,1
129281,0
129282,1
129283,1
129284,0
129285,1
129286,0
129287,0
129288,0
129289,0
129290,0
129291,0
129292,1
129293,1
129294,0
129295,1
129296,1
129297,0
129298,1
129299,0
129300,1
129301,1
129302,1
129303,0
129304,0
129305,0
129306,1
129307,1
129308,1
129309,0
129310,1
129311,0
129312,1
129313,0
129314,0
129315,0
129316,0
129317,0
129318,0
129319,1
129320,1
129321,1
129322,0
129323,0
129324,0
129325,1
129326,0
129327,0
129328,0
129329,0
129330,1
129331,0
129332,1
129333,0
129334,1
129335,0
129336,0
129337,1
129338,1
129339,0
129340,0
129341,0
129342,0
129343,1
129344,0
129345,0
129346,0
129347,1
129348,1
129349,1
129350,1
129351,1
129352,0
129353,1
129354,1
129355,0
129356,0
129357,1
129358,0
129359,1
129360,1
129361,1
129362,1
129363,1
129364,1
129365,1
129366,0
129367,1
129368,1
129369,1
129370,1
129371,1
129372,0
129373,1
129374,0
129375,0
129376,0
129377,0
129378,1
129379,1
129380,1
129381,0
129382,1
129383,0
129384,1
129385,0
129386,1
129387,1
129388,0
129389,0
129390,1
129391,0
129392,1
129393,1
129394,0
129395,0
129396,0
129397,0
129398,0
129399,1
129400,1
129401,0
129402,0
129403,0
129404,0
129405,1
129406,0
129407,1
129408,1
129409,1
129410,1
129411,0
129412,1
129413,0
129414,0
129415,0
129416,0
129417,1
129418,0
129419,1
129420,1
129421,0
129422,0
129423,0
129424,0
129425,0
129426,1
129427,0
129428,1
129429,1
129430,0
129431,0
129432,0
129433,1
129434,1
129435,0
129436,0
129437,1
129438,0
129439,0
129440,1
129441,0
